station,hour,departures,arrivals,net_flow
Sullivan Square,19,1.0,1.0,0.0
Sullivan Square,20,1.0,0.0,-1.0
Surface Rd at India St,0,1.0,0.0,-1.0
Surface Rd at India St,1,1.0,0.0,-1.0
Surface Rd at India St,4,1.0,0.0,-1.0
Surface Rd at India St,16,2.0,0.0,-2.0
Surface Rd at India St,17,1.0,0.0,-1.0
Surface Rd at India St,18,2.0,0.0,-2.0
Surface Rd at Summer St,6,6.0,0.0,-6.0
Surface Rd at Summer St,7,6.0,0.0,-6.0
Surface Rd at Summer St,8,1.0,1.0,0.0
Surface Rd at Summer St,14,1.0,5.0,4.0
Surface Rd at Summer St,15,1.0,12.0,11.0
Surface Rd at Summer St,17,1.0,1.0,0.0
Surface Rd at Summer St,18,1.0,0.0,-1.0
Swan Place at Minuteman Bikeway,9,2.0,0.0,-2.0
Swan Place at Minuteman Bikeway,11,1.0,0.0,-1.0
Swan Place at Minuteman Bikeway,14,2.0,1.0,-1.0
Swan Place at Minuteman Bikeway,15,5.0,0.0,-5.0
Swan Place at Minuteman Bikeway,16,2.0,5.0,3.0
Swan Place at Minuteman Bikeway,17,1.0,1.0,0.0
Swan Place at Minuteman Bikeway,18,1.0,0.0,-1.0
Talbot Ave At Blue Hill Ave,17,1.0,0.0,-1.0
Talbot Ave T Station,19,1.0,0.0,-1.0
Tappan St at Brookline Hills MBTA,13,1.0,0.0,-1.0
Tappan St at Brookline Hills MBTA,14,2.0,0.0,-2.0
Tappan St at Brookline Hills MBTA,17,1.0,2.0,1.0
Tappan St at Brookline Hills MBTA,19,1.0,0.0,-1.0
Teele Square,0,1.0,0.0,-1.0
Teele Square,7,1.0,0.0,-1.0
Teele Square,8,3.0,0.0,-3.0
Teele Square,11,1.0,0.0,-1.0
Teele Square,12,8.0,1.0,-7.0
Teele Square,13,1.0,1.0,0.0
Teele Square,14,2.0,1.0,-1.0
Teele Square,15,1.0,0.0,-1.0
Teele Square,17,1.0,0.0,-1.0
Teele Square,18,4.0,3.0,-1.0
Teele Square,19,1.0,1.0,0.0
Teele Square,20,1.0,0.0,-1.0
The Dimock Center,9,1.0,0.0,-1.0
The Dimock Center,16,2.0,0.0,-2.0
The Overlook at St. Gabriel's,3,6.0,0.0,-6.0
The Overlook at St. Gabriel's,4,22.0,0.0,-22.0
The Overlook at St. Gabriel's,5,2.0,0.0,-2.0
The Overlook at St. Gabriel's,7,5.0,0.0,-5.0
The Overlook at St. Gabriel's,8,12.0,2.0,-10.0
The Overlook at St. Gabriel's,9,10.0,2.0,-8.0
The Overlook at St. Gabriel's,10,11.0,1.0,-10.0
The Overlook at St. Gabriel's,11,11.0,0.0,-11.0
The Overlook at St. Gabriel's,12,18.0,5.0,-13.0
The Overlook at St. Gabriel's,13,10.0,4.0,-6.0
The Overlook at St. Gabriel's,14,6.0,14.0,8.0
The Overlook at St. Gabriel's,15,21.0,9.0,-12.0
The Overlook at St. Gabriel's,16,18.0,7.0,-11.0
The Overlook at St. Gabriel's,17,17.0,6.0,-11.0
The Overlook at St. Gabriel's,18,18.0,7.0,-11.0
The Overlook at St. Gabriel's,19,10.0,10.0,0.0
The Overlook at St. Gabriel's,20,3.0,9.0,6.0
The Overlook at St. Gabriel's,21,8.0,11.0,3.0
The Overlook at St. Gabriel's,22,7.0,2.0,-5.0
The Overlook at St. Gabriel's,23,3.0,5.0,2.0
Third at Binney,11,2.0,2.0,0.0
Third at Binney,12,7.0,7.0,0.0
Third at Binney,14,7.0,1.0,-6.0
Third at Binney,16,2.0,1.0,-1.0
Third at Binney,17,5.0,3.0,-2.0
Third at Binney,18,3.0,6.0,3.0
Third at Binney,21,4.0,1.0,-3.0
Third at Binney,22,3.0,0.0,-3.0
Thorndike Field at Minuteman Bikeway,7,2.0,0.0,-2.0
Thorndike Field at Minuteman Bikeway,8,2.0,0.0,-2.0
Thorndike Field at Minuteman Bikeway,9,2.0,1.0,-1.0
Thorndike Field at Minuteman Bikeway,10,1.0,0.0,-1.0
Thorndike Field at Minuteman Bikeway,11,4.0,0.0,-4.0
Thorndike Field at Minuteman Bikeway,12,3.0,0.0,-3.0
Thorndike Field at Minuteman Bikeway,14,2.0,3.0,1.0
Thorndike Field at Minuteman Bikeway,15,3.0,3.0,0.0
Thorndike Field at Minuteman Bikeway,17,2.0,5.0,3.0
Thorndike Field at Minuteman Bikeway,18,3.0,2.0,-1.0
Thorndike Field at Minuteman Bikeway,19,1.0,0.0,-1.0
Thorndike Field at Minuteman Bikeway,20,3.0,0.0,-3.0
Thorndike Field at Minuteman Bikeway,21,2.0,7.0,5.0
Tremont St at Court St,2,1.0,0.0,-1.0
Tremont St at Court St,14,1.0,1.0,0.0
Tremont St at Court St,17,3.0,0.0,-3.0
Tremont St at Court St,18,1.0,1.0,0.0
Tremont St at E Berkeley St,8,1.0,0.0,-1.0
Tremont St at E Berkeley St,11,1.0,0.0,-1.0
Tremont St at E Berkeley St,13,1.0,0.0,-1.0
Tremont St at E Berkeley St,14,1.0,0.0,-1.0
Tremont St at E Berkeley St,18,2.0,1.0,-1.0
Tremont St at E Berkeley St,23,1.0,0.0,-1.0
Tremont St at Hamilton Pl,0,1.0,0.0,-1.0
Tremont St at Hamilton Pl,2,1.0,0.0,-1.0
Tremont St at Hamilton Pl,5,1.0,0.0,-1.0
Tremont St at Hamilton Pl,13,2.0,0.0,-2.0
Tremont St at Hamilton Pl,14,2.0,1.0,-1.0
Tremont St at Hamilton Pl,16,1.0,0.0,-1.0
Tremont St at Hamilton Pl,17,2.0,1.0,-1.0
Tremont St at Hamilton Pl,18,2.0,1.0,-1.0
Tremont St at Hamilton Pl,21,4.0,0.0,-4.0
Tremont St at Hamilton Pl,22,2.0,0.0,-2.0
Tremont St at Northampton St,9,1.0,0.0,-1.0
Tremont St at Northampton St,11,1.0,1.0,0.0
Tremont St at Northampton St,12,1.0,2.0,1.0
Tremont St at Northampton St,13,2.0,0.0,-2.0
Tremont St at Northampton St,14,2.0,0.0,-2.0
Tremont St at Northampton St,16,3.0,0.0,-3.0
Tremont St at Northampton St,17,1.0,3.0,2.0
Tremont St at Northampton St,20,2.0,2.0,0.0
Tremont St at W. Dedham St,11,1.0,0.0,-1.0
Tremont St at W. Dedham St,14,1.0,2.0,1.0
Tremont St at W. Dedham St,15,1.0,1.0,0.0
Tremont St at W. Dedham St,16,2.0,1.0,-1.0
Tremont St at W. Dedham St,17,1.0,1.0,0.0
Tremont St at W. Dedham St,18,1.0,2.0,1.0
Tremont St at W. Dedham St,19,2.0,1.0,-1.0
Tremont St at W. Dedham St,20,1.0,2.0,1.0
Tremont St at W. Dedham St,21,2.0,3.0,1.0
Tremont St at West St,12,5.0,7.0,2.0
Tremont St at West St,13,2.0,0.0,-2.0
Tremont St at West St,14,1.0,0.0,-1.0
Tremont St at West St,15,1.0,3.0,2.0
Tremont St at West St,16,2.0,0.0,-2.0
Tremont St at West St,18,1.0,0.0,-1.0
Tremont St at West St,19,3.0,0.0,-3.0
Tremont St at West St,20,1.0,0.0,-1.0
Tremont St at West St,21,2.0,1.0,-1.0
Tremont St at West St,22,1.0,0.0,-1.0
Tremont St at West St,23,2.0,0.0,-2.0
Troy Boston,4,1.0,0.0,-1.0
Tufts Sq - Main St at Medford St,8,2.0,0.0,-2.0
Tufts Sq - Main St at Medford St,9,1.0,0.0,-1.0
Union Square - Brighton Ave at Cambridge St,0,25.0,10.0,-15.0
Union Square - Brighton Ave at Cambridge St,1,26.0,5.0,-21.0
Union Square - Brighton Ave at Cambridge St,2,27.0,6.0,-21.0
Union Square - Brighton Ave at Cambridge St,3,9.0,6.0,-3.0
Union Square - Brighton Ave at Cambridge St,4,16.0,2.0,-14.0
Union Square - Brighton Ave at Cambridge St,5,5.0,2.0,-3.0
Union Square - Brighton Ave at Cambridge St,6,2.0,1.0,-1.0
Union Square - Brighton Ave at Cambridge St,7,27.0,4.0,-23.0
Union Square - Brighton Ave at Cambridge St,8,20.0,3.0,-17.0
Union Square - Brighton Ave at Cambridge St,9,10.0,9.0,-1.0
Union Square - Brighton Ave at Cambridge St,10,12.0,20.0,8.0
Union Square - Brighton Ave at Cambridge St,11,24.0,19.0,-5.0
Union Square - Brighton Ave at Cambridge St,12,29.0,22.0,-7.0
Union Square - Brighton Ave at Cambridge St,13,29.0,20.0,-9.0
Union Square - Brighton Ave at Cambridge St,14,31.0,26.0,-5.0
Union Square - Brighton Ave at Cambridge St,15,53.0,33.0,-20.0
Union Square - Brighton Ave at Cambridge St,16,44.0,46.0,2.0
Union Square - Brighton Ave at Cambridge St,17,42.0,52.0,10.0
Union Square - Brighton Ave at Cambridge St,18,43.0,54.0,11.0
Union Square - Brighton Ave at Cambridge St,19,40.0,43.0,3.0
Union Square - Brighton Ave at Cambridge St,20,48.0,58.0,10.0
Union Square - Brighton Ave at Cambridge St,21,36.0,50.0,14.0
Union Square - Brighton Ave at Cambridge St,22,32.0,39.0,7.0
Union Square - Brighton Ave at Cambridge St,23,23.0,19.0,-4.0
Union Square - Somerville,4,7.0,0.0,-7.0
Union Square - Somerville,7,6.0,1.0,-5.0
Union Square - Somerville,8,4.0,1.0,-3.0
Union Square - Somerville,9,1.0,0.0,-1.0
Union Square - Somerville,10,2.0,2.0,0.0
Union Square - Somerville,11,1.0,3.0,2.0
Union Square - Somerville,12,3.0,0.0,-3.0
Union Square - Somerville,13,1.0,6.0,5.0
Union Square - Somerville,14,2.0,3.0,1.0
Union Square - Somerville,15,2.0,1.0,-1.0
Union Square - Somerville,16,5.0,3.0,-2.0
Union Square - Somerville,17,3.0,3.0,0.0
Union Square - Somerville,18,3.0,6.0,3.0
Union Square - Somerville,20,2.0,4.0,2.0
Union Square - Somerville,21,3.0,5.0,2.0
Union Square - Somerville,22,1.0,0.0,-1.0
Union Square - Somerville,23,4.0,0.0,-4.0
Union Square East,3,1.0,0.0,-1.0
Union Square East,8,4.0,0.0,-4.0
Union Square East,12,2.0,0.0,-2.0
Union Square East,14,5.0,1.0,-4.0
Union Square East,15,1.0,1.0,0.0
Union Square East,16,2.0,0.0,-2.0
Union Square East,17,2.0,4.0,2.0
Union Square East,18,1.0,3.0,2.0
Union Square East,19,2.0,0.0,-2.0
Union Square East,21,1.0,0.0,-1.0
Union Square Station,2,1.0,0.0,-1.0
Union St at Herrick Rd,13,1.0,1.0,0.0
Union St at Herrick Rd,17,2.0,0.0,-2.0
Union St at Herrick Rd,22,1.0,0.0,-1.0
Union St at Herrick Rd – Newton Centre Green Line,12,1.0,0.0,-1.0
Union St at Herrick Rd – Newton Centre Green Line,20,1.0,0.0,-1.0
Union St at Herrick Rd – Newton Centre Green Line,23,1.0,0.0,-1.0
University Park,1,1.0,0.0,-1.0
University Park,5,1.0,0.0,-1.0
University Park,6,10.0,0.0,-10.0
University Park,7,1.0,2.0,1.0
University Park,8,9.0,7.0,-2.0
University Park,9,2.0,1.0,-1.0
University Park,10,21.0,2.0,-19.0
University Park,11,7.0,1.0,-6.0
University Park,12,6.0,13.0,7.0
University Park,13,2.0,4.0,2.0
University Park,14,4.0,3.0,-1.0
University Park,15,2.0,2.0,0.0
University Park,16,6.0,3.0,-3.0
University Park,17,3.0,3.0,0.0
University Park,18,2.0,8.0,6.0
University Park,19,2.0,4.0,2.0
University Park,21,2.0,1.0,-1.0
University Park,22,4.0,4.0,0.0
Uphams Corner,2,1.0,0.0,-1.0
Uphams Corner,17,1.0,0.0,-1.0
Uphams Corner,18,1.0,0.0,-1.0
Uphams Corner T Stop - Magnolia St at Dudley St,16,1.0,0.0,-1.0
Valenti Way at Haverhill St,8,1.0,0.0,-1.0
Valenti Way at Haverhill St,13,1.0,0.0,-1.0
Valenti Way at Haverhill St,15,2.0,0.0,-2.0
Valenti Way at Haverhill St,16,2.0,1.0,-1.0
Valenti Way at Haverhill St,17,2.0,2.0,0.0
Valenti Way at Haverhill St,18,1.0,3.0,2.0
Valenti Way at Haverhill St,21,2.0,1.0,-1.0
Vassal Lane at Tobin/VLUS,8,3.0,1.0,-2.0
Vassal Lane at Tobin/VLUS,9,3.0,2.0,-1.0
Vassal Lane at Tobin/VLUS,11,4.0,2.0,-2.0
Vassal Lane at Tobin/VLUS,12,7.0,1.0,-6.0
Vassal Lane at Tobin/VLUS,13,4.0,5.0,1.0
Vassal Lane at Tobin/VLUS,14,2.0,5.0,3.0
Vassal Lane at Tobin/VLUS,15,7.0,6.0,-1.0
Vassal Lane at Tobin/VLUS,16,6.0,13.0,7.0
Vassal Lane at Tobin/VLUS,17,6.0,7.0,1.0
Vassal Lane at Tobin/VLUS,18,8.0,6.0,-2.0
Vassal Lane at Tobin/VLUS,19,8.0,8.0,0.0
Vassal Lane at Tobin/VLUS,20,2.0,5.0,3.0
Vassal Lane at Tobin/VLUS,21,1.0,5.0,4.0
Vassal Lane at Tobin/VLUS,22,4.0,6.0,2.0
Verizon Innovation Hub 10 Ware Street,0,1.0,2.0,1.0
Verizon Innovation Hub 10 Ware Street,1,1.0,0.0,-1.0
Verizon Innovation Hub 10 Ware Street,5,2.0,0.0,-2.0
Verizon Innovation Hub 10 Ware Street,7,1.0,0.0,-1.0
Verizon Innovation Hub 10 Ware Street,9,2.0,1.0,-1.0
Verizon Innovation Hub 10 Ware Street,10,6.0,0.0,-6.0
Verizon Innovation Hub 10 Ware Street,11,5.0,3.0,-2.0
Verizon Innovation Hub 10 Ware Street,12,8.0,2.0,-6.0
Verizon Innovation Hub 10 Ware Street,13,1.0,5.0,4.0
Verizon Innovation Hub 10 Ware Street,14,4.0,7.0,3.0
Verizon Innovation Hub 10 Ware Street,15,5.0,7.0,2.0
Verizon Innovation Hub 10 Ware Street,16,11.0,9.0,-2.0
Verizon Innovation Hub 10 Ware Street,17,3.0,9.0,6.0
Verizon Innovation Hub 10 Ware Street,18,2.0,5.0,3.0
Verizon Innovation Hub 10 Ware Street,19,2.0,8.0,6.0
Verizon Innovation Hub 10 Ware Street,20,3.0,6.0,3.0
Verizon Innovation Hub 10 Ware Street,21,2.0,2.0,0.0
Verizon Innovation Hub 10 Ware Street,22,6.0,2.0,-4.0
Verizon Innovation Hub 10 Ware Street,23,2.0,3.0,1.0
W Broadway at D St,12,2.0,2.0,0.0
W Broadway at D St,16,1.0,1.0,0.0
W Broadway at D St,20,3.0,0.0,-3.0
W Broadway at Dorchester St,12,2.0,0.0,-2.0
Walbridge St at Commonwealth Ave,13,1.0,1.0,0.0
Walbridge St at Commonwealth Ave,14,2.0,0.0,-2.0
Walbridge St at Commonwealth Ave,16,1.0,0.0,-1.0
Warren St at Chelsea St,6,9.0,0.0,-9.0
Warren St at Chelsea St,7,7.0,0.0,-7.0
Warren St at Chelsea St,12,2.0,0.0,-2.0
Warren St at Chelsea St,14,3.0,0.0,-3.0
Warren St at Chelsea St,15,2.0,3.0,1.0
Warren St at Chelsea St,16,3.0,0.0,-3.0
Warren St at Chelsea St,17,2.0,0.0,-2.0
Warren St at Chelsea St,19,1.0,0.0,-1.0
Warren St at Chelsea St,23,1.0,0.0,-1.0
Washington Sq,5,1.0,0.0,-1.0
Washington Sq,6,6.0,0.0,-6.0
Washington Sq,9,2.0,0.0,-2.0
Washington Sq,10,1.0,0.0,-1.0
Washington Sq,11,5.0,0.0,-5.0
Washington Sq,12,6.0,0.0,-6.0
Washington Sq,13,5.0,1.0,-4.0
Washington Sq,14,3.0,0.0,-3.0
Washington Sq,15,2.0,3.0,1.0
Washington Sq,17,1.0,3.0,2.0
Washington Sq,18,2.0,4.0,2.0
Washington Sq,19,2.0,7.0,5.0
Washington Sq,20,3.0,0.0,-3.0
Washington Sq,21,1.0,0.0,-1.0
Washington St at Brock St,0,9.0,32.0,23.0
Washington St at Brock St,1,14.0,15.0,1.0
Washington St at Brock St,2,12.0,9.0,-3.0
Washington St at Brock St,3,5.0,12.0,7.0
Washington St at Brock St,4,2.0,13.0,11.0
Washington St at Brock St,6,1.0,1.0,0.0
Washington St at Brock St,7,3.0,3.0,0.0
Washington St at Brock St,8,11.0,3.0,-8.0
Washington St at Brock St,9,21.0,6.0,-15.0
Washington St at Brock St,10,19.0,10.0,-9.0
Washington St at Brock St,11,24.0,15.0,-9.0
Washington St at Brock St,12,29.0,19.0,-10.0
Washington St at Brock St,13,51.0,21.0,-30.0
Washington St at Brock St,14,36.0,32.0,-4.0
Washington St at Brock St,15,55.0,38.0,-17.0
Washington St at Brock St,16,65.0,45.0,-20.0
Washington St at Brock St,17,61.0,45.0,-16.0
Washington St at Brock St,18,72.0,39.0,-33.0
Washington St at Brock St,19,50.0,43.0,-7.0
Washington St at Brock St,20,34.0,51.0,17.0
Washington St at Brock St,21,41.0,38.0,-3.0
Washington St at Brock St,22,28.0,28.0,0.0
Washington St at Brock St,23,24.0,16.0,-8.0
Washington St at Crafts St,8,1.0,1.0,0.0
Washington St at Crafts St,9,4.0,1.0,-3.0
Washington St at Crafts St,10,1.0,5.0,4.0
Washington St at Crafts St,11,2.0,1.0,-1.0
Washington St at Crafts St,12,5.0,3.0,-2.0
Washington St at Crafts St,13,5.0,1.0,-4.0
Washington St at Crafts St,14,1.0,2.0,1.0
Washington St at Crafts St,15,11.0,6.0,-5.0
Washington St at Crafts St,16,6.0,3.0,-3.0
Washington St at Crafts St,17,8.0,3.0,-5.0
Washington St at Crafts St,18,1.0,4.0,3.0
Washington St at Crafts St,20,3.0,5.0,2.0
Washington St at Crafts St,21,5.0,5.0,0.0
Washington St at Crafts St,22,1.0,1.0,0.0
Washington St at Egremont Rd,3,1.0,0.0,-1.0
Washington St at Egremont Rd,6,5.0,0.0,-5.0
Washington St at Egremont Rd,7,2.0,1.0,-1.0
Washington St at Egremont Rd,8,3.0,4.0,1.0
Washington St at Egremont Rd,9,3.0,3.0,0.0
Washington St at Egremont Rd,10,7.0,1.0,-6.0
Washington St at Egremont Rd,11,9.0,4.0,-5.0
Washington St at Egremont Rd,12,7.0,2.0,-5.0
Washington St at Egremont Rd,13,6.0,5.0,-1.0
Washington St at Egremont Rd,14,8.0,5.0,-3.0
Washington St at Egremont Rd,15,8.0,7.0,-1.0
Washington St at Egremont Rd,16,6.0,8.0,2.0
Washington St at Egremont Rd,17,9.0,6.0,-3.0
Washington St at Egremont Rd,18,8.0,8.0,0.0
Washington St at Egremont Rd,19,9.0,6.0,-3.0
Washington St at Egremont Rd,20,6.0,6.0,0.0
Washington St at Egremont Rd,21,5.0,4.0,-1.0
Washington St at Egremont Rd,22,9.0,3.0,-6.0
Washington St at Egremont Rd,23,1.0,1.0,0.0
Washington St at Griggs Rd,5,1.0,0.0,-1.0
Washington St at Griggs Rd,13,1.0,3.0,2.0
Washington St at Griggs Rd,15,2.0,1.0,-1.0
Washington St at Griggs Rd,18,2.0,0.0,-2.0
Washington St at Griggs Rd,20,2.0,1.0,-1.0
Washington St at Griggs Rd,22,2.0,2.0,0.0
Washington St at Lenox St,13,1.0,0.0,-1.0
Washington St at Lenox St,18,1.0,0.0,-1.0
Washington St at Melnea Cass Blvd,14,1.0,0.0,-1.0
Washington St at Melnea Cass Blvd,20,1.0,0.0,-1.0
Washington St at Melnea Cass Blvd,21,1.0,0.0,-1.0
Washington St at Mina Way,14,1.0,0.0,-1.0
Washington St at Mina Way,15,1.0,0.0,-1.0
Washington St at Myrtle St,2,2.0,0.0,-2.0
Washington St at Myrtle St,8,2.0,0.0,-2.0
Washington St at Myrtle St,9,1.0,0.0,-1.0
Washington St at Myrtle St,10,4.0,0.0,-4.0
Washington St at Myrtle St,12,1.0,0.0,-1.0
Washington St at Myrtle St,13,1.0,1.0,0.0
Washington St at Myrtle St,14,1.0,0.0,-1.0
Washington St at Myrtle St,15,1.0,3.0,2.0
Washington St at Myrtle St,17,2.0,0.0,-2.0
Washington St at Myrtle St,19,2.0,0.0,-2.0
Washington St at Myrtle St,20,1.0,1.0,0.0
Washington St at Peters Park,7,1.0,0.0,-1.0
Washington St at Peters Park,12,2.0,0.0,-2.0
Washington St at Peters Park,13,1.0,0.0,-1.0
Washington St at Peters Park,16,1.0,0.0,-1.0
Washington St at Rutland St,8,1.0,0.0,-1.0
Washington St at Rutland St,11,2.0,1.0,-1.0
Washington St at Rutland St,12,1.0,1.0,0.0
Washington St at Rutland St,14,1.0,1.0,0.0
Washington St at Rutland St,15,5.0,1.0,-4.0
Washington St at Rutland St,16,6.0,0.0,-6.0
Washington St at Rutland St,18,2.0,1.0,-1.0
Washington St at Rutland St,22,1.0,0.0,-1.0
Washington St at Temple Pl,12,2.0,0.0,-2.0
Washington St at Temple Pl,17,1.0,0.0,-1.0
Washington St at Temple Pl,18,1.0,0.0,-1.0
Washington St at Temple Pl,20,3.0,0.0,-3.0
Washington St at Walnut St,8,2.0,0.0,-2.0
Washington St at Walnut St,9,1.0,0.0,-1.0
Washington St at Walnut St,11,2.0,3.0,1.0
Washington St at Walnut St,12,6.0,1.0,-5.0
Washington St at Walnut St,13,4.0,2.0,-2.0
Washington St at Walnut St,14,3.0,5.0,2.0
Washington St at Walnut St,15,1.0,5.0,4.0
Washington St at Walnut St,16,1.0,4.0,3.0
Washington St at Walnut St,17,3.0,10.0,7.0
Washington St at Walnut St,18,6.0,5.0,-1.0
Washington St at Walnut St,19,1.0,2.0,1.0
Washington St at Walnut St,20,3.0,6.0,3.0
Washington St at Walnut St,21,7.0,2.0,-5.0
Washington St at Walnut St,22,2.0,6.0,4.0
Washington St at Walnut St,23,1.0,2.0,1.0
Washington St at Waltham St,8,2.0,0.0,-2.0
Washington St at Waltham St,9,1.0,0.0,-1.0
Washington St at Waltham St,18,2.0,1.0,-1.0
Washington St at Waltham St,20,2.0,1.0,-1.0
Watermark Seaport - Boston Wharf Rd at Seaport Blvd,11,1.0,0.0,-1.0
Watermark Seaport - Boston Wharf Rd at Seaport Blvd,14,1.0,0.0,-1.0
Watermark Seaport - Boston Wharf Rd at Seaport Blvd,17,1.0,0.0,-1.0
Watertown City Hall,0,1.0,1.0,0.0
Watertown City Hall,4,1.0,0.0,-1.0
Watertown City Hall,5,1.0,0.0,-1.0
Watertown City Hall,6,1.0,0.0,-1.0
Watertown City Hall,7,2.0,2.0,0.0
Watertown City Hall,8,11.0,7.0,-4.0
Watertown City Hall,9,9.0,4.0,-5.0
Watertown City Hall,10,13.0,9.0,-4.0
Watertown City Hall,11,12.0,4.0,-8.0
Watertown City Hall,12,17.0,15.0,-2.0
Watertown City Hall,13,12.0,17.0,5.0
Watertown City Hall,14,23.0,13.0,-10.0
Watertown City Hall,15,14.0,21.0,7.0
Watertown City Hall,16,16.0,14.0,-2.0
Watertown City Hall,17,16.0,23.0,7.0
Watertown City Hall,18,19.0,53.0,34.0
Watertown City Hall,19,15.0,22.0,7.0
Watertown City Hall,20,16.0,22.0,6.0
Watertown City Hall,21,3.0,16.0,13.0
Watertown City Hall,22,3.0,5.0,2.0
Watertown Sq,0,20.0,27.0,7.0
Watertown Sq,1,6.0,4.0,-2.0
Watertown Sq,4,2.0,1.0,-1.0
Watertown Sq,5,4.0,2.0,-2.0
Watertown Sq,6,6.0,10.0,4.0
Watertown Sq,7,16.0,17.0,1.0
Watertown Sq,8,23.0,31.0,8.0
Watertown Sq,9,26.0,17.0,-9.0
Watertown Sq,10,31.0,22.0,-9.0
Watertown Sq,11,35.0,47.0,12.0
Watertown Sq,12,63.0,45.0,-18.0
Watertown Sq,13,70.0,49.0,-21.0
Watertown Sq,14,71.0,65.0,-6.0
Watertown Sq,15,80.0,62.0,-18.0
Watertown Sq,16,80.0,75.0,-5.0
Watertown Sq,17,87.0,67.0,-20.0
Watertown Sq,18,58.0,79.0,21.0
Watertown Sq,19,66.0,75.0,9.0
Watertown Sq,20,50.0,53.0,3.0
Watertown Sq,21,39.0,35.0,-4.0
Watertown Sq,22,32.0,50.0,18.0
Watertown Sq,23,25.0,55.0,30.0
Watertown St at 5th Ave,4,16.0,0.0,-16.0
Watertown St at 5th Ave,5,3.0,0.0,-3.0
Watertown St at 5th Ave,7,8.0,1.0,-7.0
Watertown St at 5th Ave,8,7.0,6.0,-1.0
Watertown St at 5th Ave,9,2.0,0.0,-2.0
Watertown St at 5th Ave,10,3.0,1.0,-2.0
Watertown St at 5th Ave,11,3.0,5.0,2.0
Watertown St at 5th Ave,12,9.0,1.0,-8.0
Watertown St at 5th Ave,13,8.0,8.0,0.0
Watertown St at 5th Ave,14,1.0,4.0,3.0
Watertown St at 5th Ave,15,3.0,11.0,8.0
Watertown St at 5th Ave,16,6.0,5.0,-1.0
Watertown St at 5th Ave,17,7.0,10.0,3.0
Watertown St at 5th Ave,18,2.0,3.0,1.0
Watertown St at 5th Ave,19,7.0,9.0,2.0
Watertown St at 5th Ave,20,3.0,3.0,0.0
Watertown St at Albemarle Rd,7,1.0,2.0,1.0
Watertown St at Albemarle Rd,8,3.0,10.0,7.0
Watertown St at Albemarle Rd,9,1.0,2.0,1.0
Watertown St at Albemarle Rd,10,2.0,1.0,-1.0
Watertown St at Albemarle Rd,11,2.0,2.0,0.0
Watertown St at Albemarle Rd,13,4.0,2.0,-2.0
Watertown St at Albemarle Rd,14,3.0,4.0,1.0
Watertown St at Albemarle Rd,15,3.0,4.0,1.0
Watertown St at Albemarle Rd,16,5.0,6.0,1.0
Watertown St at Albemarle Rd,17,9.0,0.0,-9.0
Watertown St at Albemarle Rd,18,7.0,2.0,-5.0
Watertown St at Albemarle Rd,19,4.0,3.0,-1.0
Watertown St at Albemarle Rd,20,4.0,4.0,0.0
Watertown St at Albemarle Rd,21,1.0,3.0,2.0
Watertown St at Albemarle Rd,22,1.0,2.0,1.0
Watertown Town Hall,0,16.0,15.0,-1.0
Watertown Town Hall,2,1.0,6.0,5.0
Watertown Town Hall,6,4.0,3.0,-1.0
Watertown Town Hall,7,3.0,3.0,0.0
Watertown Town Hall,8,4.0,9.0,5.0
Watertown Town Hall,9,16.0,5.0,-11.0
Watertown Town Hall,10,21.0,14.0,-7.0
Watertown Town Hall,11,20.0,14.0,-6.0
Watertown Town Hall,12,16.0,26.0,10.0
Watertown Town Hall,13,12.0,20.0,8.0
Watertown Town Hall,14,14.0,23.0,9.0
Watertown Town Hall,15,10.0,28.0,18.0
Watertown Town Hall,16,26.0,27.0,1.0
Watertown Town Hall,17,18.0,31.0,13.0
Watertown Town Hall,18,34.0,30.0,-4.0
Watertown Town Hall,19,15.0,27.0,12.0
Watertown Town Hall,20,23.0,33.0,10.0
Watertown Town Hall,21,28.0,31.0,3.0
Watertown Town Hall,22,19.0,27.0,8.0
Watertown Town Hall,23,12.0,17.0,5.0
Wellington MBTA,17,1.0,0.0,-1.0
Wentworth Institute of Technology - Huntington Ave at Vancouver St,0,2.0,0.0,-2.0
Wentworth Institute of Technology - Huntington Ave at Vancouver St,8,2.0,0.0,-2.0
Wentworth Institute of Technology - Huntington Ave at Vancouver St,12,1.0,0.0,-1.0
Wentworth Institute of Technology - Huntington Ave at Vancouver St,14,1.0,1.0,0.0
Wentworth Institute of Technology - Huntington Ave at Vancouver St,15,2.0,0.0,-2.0
Wentworth Institute of Technology - Huntington Ave at Vancouver St,16,1.0,2.0,1.0
Wentworth Institute of Technology - Huntington Ave at Vancouver St,20,1.0,1.0,0.0
Wentworth Institute of Technology - Huntington Ave at Vancouver St,22,1.0,0.0,-1.0
West End Park,8,1.0,0.0,-1.0
West End Park,12,1.0,1.0,0.0
West End Park,15,1.0,0.0,-1.0
West End Park,18,2.0,0.0,-2.0
West Medford Square (Bower St at Harvard Ave),17,2.0,0.0,-2.0
West Medford Square (Bower St at Harvard Ave),18,1.0,2.0,1.0
West Medford Square (Bower St at Harvard Ave),19,2.0,0.0,-2.0
West Newton,0,1.0,1.0,0.0
West Newton,1,1.0,0.0,-1.0
West Newton,10,4.0,1.0,-3.0
West Newton,11,4.0,1.0,-3.0
